Campaign,StartDate,EndDate,Salon,Đã sử dụng,,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,55A NVL,5,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,575 AC,9,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,58 NVC NA,4,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,595 BT TH,2,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,62 LH,2,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,65 CD,1,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,7 DTP LA,1,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,708 LTT,3,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,730 TL10,2,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,76 PVH,2,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,8 CVL,5,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,80 PL BD,2,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,90 NH,8,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,927 HG,1,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,99 TSN,7,Top up,,,,,,,,,,,,,,
(4206) 891- Shinecut Infinity (HSD 12 Tháng) - KHÔNG GIA HẠN,2025-07-28,2030-09-30,TG 25/4 QN,5,Top up,,,,,,,,,,,,,,
(4162) Cảm ơn khách hàng tiếp tục ủng hộ salon,2025-07-06,2031-01-31,312 LVS,2,Salon,,,,,,,,,,,,,,
"(4102) Tặng voucher sản phẩm 550k ( Laborie , Glazen, Dr for skin )",2025-06-19,2030-09-07,264 LLQ,1,Salon,,,,,,,,,,,,,,
(4084) Ưu đãi khách chờ lâu,2025-06-12,2029-08-31,420 HTP,1,Salon,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,103 TN,53,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,1146 KVC,32,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,12 LDT,3,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,145 THT,29,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,186 DTH,26,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,190 HB,11,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,237 NTT,1,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,255 NAN,63,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,29 HB,15,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,304 NT TH,1,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,312 LVS,23,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,341 XVNT,2,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,36 N1 BD,38,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,401/1 NDT,13,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,451 PVT,1,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,483 TN,4,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,575 AC,2,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,58 NVC NA,4,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,708 LTT,15,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,730 TL10,16,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,76 PVH,3,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,8 CVL,12,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,80 PL BD,59,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,80 TP TH,1,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,927 HG,272,Top up,,,,,,,,,,,,,,
(3675) 1046 - 3 buổi Shinecombo 2  (HSD 6 tháng),2025-01-04,2030-02-28,99 TSN,78,Top up,,,,,,,,,,,,,,
(3676) 1047 - 3 buổi Cắt Gội Combo 3 - Chăm da  (HSD 6 tháng),2025-01-04,2030-02-28,103 TN,13,Top up,,,,,,,,,,,,,,
(3676) 1047 - 3 buổi Cắt Gội Combo 3 - Chăm da  (HSD 6 tháng),2025-01-04,2030-02-28,1146 KVC,5,Top up,,,,,,,,,,,,,,
(3676) 1047 - 3 buổi Cắt Gội Combo 3 - Chăm da  (HSD 6 tháng),2025-01-04,2030-02-28,1180 QT,1,Top up,,,,,,,,,,,,,,
(3676) 1047 - 3 buổi Cắt Gội Combo 3 - Chăm da  (HSD 6 tháng),2025-01-04,2030-02-28,145 THT,1,Top up,,,,,,,,,,,,,,
(3676) 1047 - 3 buổi Cắt Gội Combo 3 - Chăm da  (HSD 6 tháng),2025-01-04,2030-02-28,186 DTH,3,Top up,,,,,,,,,,,,,,
(3676) 1047 - 3 buổi Cắt Gội Combo 3 - Chăm da  (HSD 6 tháng),2025-01-04,2030-02-28,190 HB,2,Top up,,,,,,,,,,,,,,
(3676) 1047 - 3 buổi Cắt Gội Combo 3 - Chăm da  (HSD 6 tháng),2025-01-04,2030-02-28,255 NAN,1,Top up,,,,,,,,,,,,,,
(3676) 1047 - 3 buổi Cắt Gội Combo 3 - Chăm da  (HSD 6 tháng),2025-01-04,2030-02-28,29 HB,3,Top up,,,,,,,,,,,,,,
(3676) 1047 - 3 buổi Cắt Gội Combo 3 - Chăm da  (HSD 6 tháng),2025-01-04,2030-02-28,36 N1 BD,4,Top up,,,,,,,,,,,,,,
(3676) 1047 - 3 buổi Cắt Gội Combo 3 - Chăm da  (HSD 6 tháng),2025-01-04,2030-02-28,68 LN NA,1,Top up,,,,,,,,,,,,,,
(3676) 1047 - 3 buổi Cắt Gội Combo 3 - Chăm da  (HSD 6 tháng),2025-01-04,2030-02-28,708 LTT,1,Top up,,,,,,,,,,,,,,
(3676) 1047 - 3 buổi Cắt Gội Combo 3 - Chăm da  (HSD 6 tháng),2025-01-04,2030-02-28,80 PL BD,6,Top up,,,,,,,,,,,,,,
(3676) 1047 - 3 buổi Cắt Gội Combo 3 - Chăm da  (HSD 6 tháng),2025-01-04,2030-02-28,927 HG,9,Top up,,,,,,,,,,,,,,
(3676) 1047 - 3 buổi Cắt Gội Combo 3 - Chăm da  (HSD 6 tháng),2025-01-04,2030-02-28,99 TSN,10,Top up,,,,,,,,,,,,,,
(3677) 1048 - 3 buổi Cắt gội Combo 4 (HSD 6 tháng),2025-01-04,2030-02-28,145 THT,1,Top up,,,,,,,,,,,,,,
(3677) 1048 - 3 buổi Cắt gội Combo 4 (HSD 6 tháng),2025-01-04,2030-02-28,186 DTH,1,Top up,,,,,,,,,,,,,,
(3677) 1048 - 3 buổi Cắt gội Combo 4 (HSD 6 tháng),2025-01-04,2030-02-28,190 HB,2,Top up,,,,,,,,,,,,,,
(3677) 1048 - 3 buổi Cắt gội Combo 4 (HSD 6 tháng),2025-01-04,2030-02-28,237 NTT,1,Top up,,,,,,,,,,,,,,
(3677) 1048 - 3 buổi Cắt gội Combo 4 (HSD 6 tháng),2025-01-04,2030-02-28,401/1 NDT,1,Top up,,,,,,,,,,,,,,
(3677) 1048 - 3 buổi Cắt gội Combo 4 (HSD 6 tháng),2025-01-04,2030-02-28,927 HG,12,Top up,,,,,,,,,,,,,,
(3677) 1048 - 3 buổi Cắt gội Combo 4 (HSD 6 tháng),2025-01-04,2030-02-28,99 TSN,1,Top up,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,103 TN,2,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,1180 QT,12,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,186 DTH,1,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,190 HB,4,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,236 DBT,4,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,237 NTT,11,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,25 TD,1,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,29 HB,2,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,346 KT,3,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,362 NGT BN,1,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,39 HBT,1,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,401/1 NDT,2,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,420 HTP,7,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,483 TN,1,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,68 LN NA,1,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,7 DTP LA,1,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,730 TL10,2,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,76 PVH,1,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,8 CVL,1,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,80 PL BD,1,Xử lý sự cố,,,,,,,,,,,,,,
(3481) code giảm 8% cho salon,2024-12-01,2026-12-31,927 HG,1,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,103 TN,5,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,116 TK,2,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,1180 QT,2,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,12 LDT,1,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,190 HB,3,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,236 DBT,3,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,237 NTT,5,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,25 TD,6,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,29 HB,3,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,312 LVS,25,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,32 NAT,27,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,346 KT,1,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,362 NGT BN,1,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,420 HTP,12,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,50BT4 NPC LD,1,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,55A NVL,1,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,575 AC,8,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,62 LH,1,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,730 TL10,1,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,76 PVH,1,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,927 HG,1,Xử lý sự cố,,,,,,,,,,,,,,
(3482) code giảm 12% cho salon,2024-12-01,2026-12-31,99 TSN,4,Xử lý sự cố,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,10 TP,1,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,103 TN,11,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,1146 KVC,1,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,116 TK,4,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,1180 QT,2,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,12 LDT,1,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,145 THT,14,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,148 TD,1,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,151 CG,1,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,168 NVC,1,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,173 TN,1,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,186 DTH,2,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,186 QT,1,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,202 DC,1,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,236 DBT,2,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,237 NTT,4,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,255 NAN,1,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,29 HB,3,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,346 KT,3,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,382 NT,12,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,39 HBT,1,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,401/1 NDT,2,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,483 TN,1,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,50BT4 NPC LD,6,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,62 LH,1,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,708 LTT,1,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,730 TL10,2,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,8 CVL,3,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,80 PL BD,3,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,90 NH,4,Member,,,,,,,,,,,,,,
"(3222) [Shine Member] Giảm giá 10% DV ShineCombo, 20% DV Cắt",2024-10-23,2026-11-12,99 TSN,2,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,10 TP,13,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,103 TN,9,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,109 TQH,14,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,113 THD AG,1,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,1146 KVC,5,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,116 TK,30,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,1180 QT,11,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,12 LDT,3,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,1371 PVT,3,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,145 THT,25,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,148 TD,3,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,151 CG,10,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,168 NVC,2,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,173 TN,6,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,186 DTH,18,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,190 HB,17,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,202 DC,2,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,236 DBT,5,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,237 NTT,17,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,25 TD,10,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,255 NAN,5,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,264 LLQ,2,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,29 HB,4,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,290 QT TH,4,Member,,,,,,,,,,,,,,
(3155) New member 2025_Special Gift_Tặng gội thư giãn cổ vai gáy trị giá 100.000VNĐ khi có tích luỹ chi tiêu trong tháng > 100.000VNĐ (Áp dụng lần thứ 2 đến trong tháng),2024-09-01,2026-12-31,312 LVS,14,Member,,,,,,,,,,,,,,
